fecha,segmento,marca,id_producto,ventas_litros,precio,distancia_ponderada,dummy_folleto,Precios_Leche,Precios_electricidad,Precios_gasóleo
2023-02-26,CLASICA,PULEVA,CLASICA_PULEVA,547384.8472,1.0949,0.19367499999999999,1,0.603,87.733,149.175
2023-02-26,CLASICA,ASTURIANA,CLASICA_ASTURIANA,6431355.9184,1.1511,0.963353,1,0.603,87.733,149.175
2023-02-26,CLASICA,MDD,CLASICA_MDD,20981572.1595,0.9153,0.9675830000000001,1,0.603,87.733,149.175
2023-02-26,CLASICA,CELTA,CLASICA_CELTA,163915.9131,1.0839,0.232957,0,0.603,87.733,149.175
2023-02-26,CLASICA,LA_VAQUERA,CLASICA_LA_VAQUERA,563741.9167,0.8859,0.08700200000000001,0,0.603,87.733,149.175
2023-02-26,CLASICA,PASCUAL,CLASICA_PASCUAL,2006021.9644,1.2559,0.7972480000000001,1,0.603,87.733,149.175
2023-03-05,CLASICA,COVAP,CLASICA_COVAP,478398.4304,1.093,0.1017,1,0.595,81.175,148.412
2023-03-05,CLASICA,PULEVA,CLASICA_PULEVA,561170.378,1.0897,0.189023,1,0.595,81.175,148.412
2023-03-05,CLASICA,ASTURIANA,CLASICA_ASTURIANA,6652464.9851,1.1527,0.96317,1,0.595,81.175,148.412
2023-03-05,CLASICA,MDD,CLASICA_MDD,22685269.7816,0.9139,0.967874,1,0.595,81.175,148.412
2023-03-05,CLASICA,CELTA,CLASICA_CELTA,164134.1816,1.0814,0.22706099999999999,0,0.595,81.175,148.412
2023-03-05,CLASICA,LA_VAQUERA,CLASICA_LA_VAQUERA,607692.3466,0.886,0.085535,0,0.595,81.175,148.412
2023-03-05,CLASICA,PASCUAL,CLASICA_PASCUAL,2057098.1955,1.2612,0.807146,1,0.595,81.175,148.412
2023-03-12,CLASICA,COVAP,CLASICA_COVAP,454628.5548,1.0966,0.105559,1,0.595,81.175,148.412
2023-03-12,CLASICA,PULEVA,CLASICA_PULEVA,565499.7307,1.0842,0.195116,1,0.595,81.175,148.412
2023-03-12,CLASICA,ASTURIANA,CLASICA_ASTURIANA,6108848.8396,1.1531,0.960599,1,0.595,81.175,148.412
2023-03-12,CLASICA,MDD,CLASICA_MDD,20933930.5314,0.9137,0.969057,1,0.595,81.175,148.412
2023-03-12,CLASICA,CELTA,CLASICA_CELTA,144288.3641,1.0634,0.22078299999999998,0,0.595,81.175,148.412
2023-03-12,CLASICA,LA_VAQUERA,CLASICA_LA_VAQUERA,572453.5022,0.8861,0.08762,0,0.595,81.175,148.412
2023-03-12,CLASICA,PASCUAL,CLASICA_PASCUAL,1903182.1454,1.2678,0.8068559999999999,1,0.595,81.175,148.412
2023-03-19,CLASICA,COVAP,CLASICA_COVAP,432789.8808,1.109,0.103339,1,0.595,81.175,148.412
2023-03-19,CLASICA,PULEVA,CLASICA_PULEVA,590007.972,1.0675,0.193366,1,0.595,81.175,148.412
2023-03-19,CLASICA,ASTURIANA,CLASICA_ASTURIANA,5855312.0162,1.1549,0.9602930000000001,1,0.595,81.175,148.412
2023-03-19,CLASICA,MDD,CLASICA_MDD,20013319.2544,0.9139,0.968942,1,0.595,81.175,148.412
2023-03-19,CLASICA,CELTA,CLASICA_CELTA,132937.5276,1.0642,0.21330300000000002,0,0.595,81.175,148.412
2023-03-19,CLASICA,LA_VAQUERA,CLASICA_LA_VAQUERA,552265.2416,0.8879,0.08822200000000001,0,0.595,81.175,148.412
2023-03-19,CLASICA,PASCUAL,CLASICA_PASCUAL,1845999.632,1.2692,0.805737,1,0.595,81.175,148.412
2023-03-26,CLASICA,COVAP,CLASICA_COVAP,440458.7874,1.1073,0.100981,1,0.595,81.175,148.412
2023-03-26,CLASICA,PULEVA,CLASICA_PULEVA,615784.2098,1.0659,0.19761099999999998,1,0.595,81.175,148.412
2023-03-26,CLASICA,ASTURIANA,CLASICA_ASTURIANA,5977972.3519,1.1506,0.960773,1,0.595,81.175,148.412
2023-03-26,CLASICA,MDD,CLASICA_MDD,20884099.7956,0.9127,0.969846,1,0.595,81.175,148.412
2023-03-26,CLASICA,CELTA,CLASICA_CELTA,133492.6846,1.0663,0.21107399999999998,0,0.595,81.175,148.412
2023-03-26,CLASICA,LA_VAQUERA,CLASICA_LA_VAQUERA,570456.9715,0.8825,0.090144,1,0.595,81.175,148.412
2023-03-26,CLASICA,PASCUAL,CLASICA_PASCUAL,1925844.995,1.2613,0.799387,1,0.595,81.175,148.412
2023-04-02,CLASICA,COVAP,CLASICA_COVAP,491559.09,1.0971,0.101059,1,0.56,78.475,135.955
2023-04-02,CLASICA,PULEVA,CLASICA_PULEVA,595064.097,1.0779,0.196172,1,0.56,78.475,135.955
2023-04-02,CLASICA,ASTURIANA,CLASICA_ASTURIANA,6479726.4232,1.153,0.96073,1,0.56,78.475,135.955
2023-04-02,CLASICA,MDD,CLASICA_MDD,22565622.3144,0.9128,0.969377,1,0.56,78.475,135.955
2023-04-02,CLASICA,CELTA,CLASICA_CELTA,136757.1735,1.0652,0.20541299999999998,0,0.56,78.475,135.955
2023-04-02,CLASICA,LA_VAQUERA,CLASICA_LA_VAQUERA,603896.9642,0.8919,0.090555,1,0.56,78.475,135.955
2023-04-02,CLASICA,PASCUAL,CLASICA_PASCUAL,1982189.9505,1.2747,0.798827,1,0.56,78.475,135.955
2023-04-09,CLASICA,COVAP,CLASICA_COVAP,471642.662,1.091,0.10456,1,0.56,78.475,135.955
2023-04-09,CLASICA,PULEVA,CLASICA_PULEVA,581920.6163,1.0856,0.20717400000000002,1,0.56,78.475,135.955
2023-04-09,CLASICA,ASTURIANA,CLASICA_ASTURIANA,5952751.75,1.1562,0.962107,1,0.56,78.475,135.955
2023-04-09,CLASICA,MDD,CLASICA_MDD,20286535.1806,0.9133,0.9691190000000001,0,0.56,78.475,135.955
2023-04-09,CLASICA,CELTA,CLASICA_CELTA,119876.3079,1.0627,0.196352,0,0.56,78.475,135.955
2023-04-09,CLASICA,LA_VAQUERA,CLASICA_LA_VAQUERA,537133.6367,0.8924,0.09432,1,0.56,78.475,135.955
2023-04-09,CLASICA,PASCUAL,CLASICA_PASCUAL,1782329.2746,1.2816,0.794038,1,0.56,78.475,135.955
2023-04-16,CLASICA,COVAP,CLASICA_COVAP,486908.7215,1.0934,0.098955,1,0.56,78.475,135.955
2023-04-16,CLASICA,PULEVA,CLASICA_PULEVA,572113.5767,1.08,0.194368,1,0.56,78.475,135.955
2023-04-16,CLASICA,ASTURIANA,CLASICA_ASTURIANA,6155206.9745,1.1567,0.9652379999999999,1,0.56,78.475,135.955
2023-04-16,CLASICA,MDD,CLASICA_MDD,21593225.71,0.9132,0.9694320000000001,1,0.56,78.475,135.955
